中央电视,#genre#
杈藉畞鍗,http://222.132.191.125:9901/tsfile/live/0121_1.m3u8
杈藉畞鍗,http://39.135.138.58:18890/PLTV/88888910/224/3221225696/index.m3u8
杈藉畞鍗,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
杈藉畞鍗,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
鍚夋灄鍗,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
鍚夋灄鍗,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
鍚夋灄鍗,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/1653149097-1-1648951247.m3u8
鍚夋灄鍗,http://183.196.25.171:808/hls/47/index.m3u8
鍚夋灄鍗,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8?
榛戦緳姹熷崼瑙�,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
榛戦緳姹熷崼瑙�,http://39.135.138.59:18890/TVOD/88888910/224/3221225690/index.m3u8
榛戦緳姹熷崼瑙�,http://39.135.138.58:18890/TVOD/88888888/224/3221225736/index.m3u8
榛戦緳姹熷崼瑙�,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/1653146198-1-1651284587.m3u8
榛戦緳姹熷崼瑙�,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/1653146257-1-1648950924.m3u8
榛戦緳姹熷崼瑙�,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
搴峰反鍗,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
搴峰反鍗,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
寤惰竟鍗,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8
寤惰竟鍗,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
寤惰竟鍗,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
寤惰竟鍗,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
寤惰竟鍗,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
鍏靛洟鍗,http://111.59.189.40:8445/tsfile/live/0115_1.m3u8
娴峰崡鍗,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
榫欐睙鍗,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8
涓婃捣绾疄,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
瀹夊鍗,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226195/index.m3u8
鍗楁柟鍗,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/1653149724-1-1651284940.m3u8

馃拵锝滃崼瑙嗚摑鍏�,#genre#
鍖椾含鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225674/index.m3u8
鍖椾含鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
鍖椾含鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
澶╂触鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
澶╂触鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
澶╂触鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
澶╂触鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8
涓滄柟鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
涓滄柟鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
涓滄柟鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8
涓滃崡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8
涓滃崡鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
婀栧崡鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
婀栧崡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
婀栧崡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
婀栧寳鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
婀栧寳鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
婀栧寳鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
婀栧寳鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
姹熻嫃鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
姹熻嫃鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
姹熻嫃鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
姹熻嫃鍗[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
姹熻タ鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225705/index.m3u8
姹熻タ鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225746/index.m3u8
娴欐睙鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
娴欐睙鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
娴欐睙鍗[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
娴欐睙鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225744/index.m3u8
娴欐睙鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
娴欐睙鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225703/index.m3u8
灞变笢鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8
灞变笢鍗[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
灞变笢鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
灞变笢鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
瀹夊窘鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
瀹夊窘鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
瀹夊窘鍗[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
閲嶅簡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
閲嶅簡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8
閲嶅簡鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
閲嶅簡鍗[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
娣卞湷鍗[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
娣卞湷鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
娣卞湷鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
娣卞湷鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8
娣卞湷鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225741/index.m3u8
璐靛窞鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
骞夸笢鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8
骞夸笢鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225742/index.m3u8
骞夸笢鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
骞夸笢鍗[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
娌冲寳鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
娌冲崡鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
杈藉畞鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225735/index.m3u8
杈藉畞鍗[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
杈藉畞鍗[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
榛戦緳姹熷崼瑙哰1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
榛戦緳姹熷崼瑙哰1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8
榛戦緳姹熷崼瑙哰1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8

馃摳锝滆褰曠墖鍦�,#genre#
鍔ㄧ墿涓栫晫,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
浜轰笌鑷劧,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
鑷劧浼犲,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
鎺㈢储鍙戠幇,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
鍦扮悊涓浗,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
澶уお骞虫磱,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
鐢熷懡鑴夊姩,http://hls.cntv.myhwcdn.cn/asp/hls/850/0303000a/3/default/c481b5826ffc4e99a92e01704c862dbc/850.m3u8
椋炵涔嬭皽01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
椋炵涔嬭皽02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
杩滄柟鐨勫,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/162d7e29c3da4aab82ad47b6e2d9e7b4/4000.m3u8
鑸媿涓浗绗簩瀛�,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
鑸媿涓浗绗笁瀛�,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
涓浗鏉戝簞,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
鍦扮悆鑴夊姩绗竴瀛�,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8

馃惣锝滃姩鐗╀笘鐣�,#genre#
鍔ㄧ墿涓栫晫,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/71d7dce230b74c1b9e35b41e837ffc5f/1200.m3u8
涓€鐗囦綇鐫€鐔婄殑妫灄1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2ac6789acc644b55a4df03445561c56b/1200.m3u8
涓€鐗囦綇鐫€鐔婄殑妫灄2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/969d426187eb46e19fc6839a435fbf0f/1200.m3u8
涓€鐗囦綇鐫€鐔婄殑妫灄3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fd1e9f94afe948efafaa28a882661620/1200.m3u8
涓庨噹鐢熷姩鐗╀负閭�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d25931bed86a49d4afb8780771797c19/1200.m3u8
涓涙灄涔嬬帇缇庢床璞�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bbb1037a32ad44cf8bab822eda34bc86/1200.m3u8
涓涙灄鍕囧＋涔嬫垬(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2550722b92464a749fa7aceb52e22895/1200.m3u8
涓涙灄鍕囧＋涔嬫垬(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c02959d3f2b14d3abf05ec017179c964/1200.m3u8
浠庡辜鐙埌鐙帇(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0eb0c51f46ed4171a9923dd6a9703c45/1200.m3u8
浠庡辜鐙埌鐙帇(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/a7510a06ef494458a0f23a8a6b6918d3/1200.m3u8
浼犲姣嶇嫯,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c550dc54139b4e619e7d4a1c1ab69e56/1200.m3u8
鍏勫紵鎯呮繁(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0700de47ebc74232bc9f5c5c178aa488/1200.m3u8
鍏勫紵鎯呮繁(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/30a35b521af54f1a88d74f7215ece1d3/1200.m3u8
鍏勫紵鎹曠寧鑱旂洘,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0b85d990df5c4f7fae663dc595a084bd/1200.m3u8
鍏呮弧鐖辩殑璞″鏃�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4bd5e30e25244ef1a622142a1053d8c0/1200.m3u8
鍏呮弧鐖辩殑璞″鏃�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0acf5b4f7fc248f1bd0801b768375fd6/1200.m3u8
鍏借濡傛瓕,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9d7bcf3e27d941cfac2e6c933ad9b543/1200.m3u8
鍐浼犺闆府,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e76b2116c4514daea844fbdd1b56ab5d/1200.m3u8
鍐棩闆府,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1a7b439474b6439c91dc5d5b2cb736d4/1200.m3u8
鍐板ぉ闆湴鍖楁瀬鐔�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/15dd2029621a498d9c4d3eb2982285e7/1200.m3u8
鍐板ぉ闆湴鍖楁瀬鐔�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/360e77812fc84a8198e85a60f087b049/1200.m3u8
鍐伴洩涓栫晫鐙煎コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/640f926df6fb4f398d40c8b254248750/1200.m3u8
鍐伴洩涓栫晫鐙煎コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d85457ff45154ff8bdf74e73422e99a4/1200.m3u8
鍐伴洩鐜嬪浗閲岀殑绔ヨ瘽,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3b291326cf2648cd8119f5facf9e3b92/1200.m3u8
鍐烽潤涓庢煍鎯�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/554c1b879dc646d4ab188dfd58a0f02f/1200.m3u8
鍑棬槌勭殑濂囧鏃呯▼,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aba970eff8be48beb339a2ad027592cf/1200.m3u8
鍔ㄧ墿涓庤璋�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/403122f54ee5492fa9e5d2b8f0087ad2/1200.m3u8
鍔ㄧ墿鍐犲啗淇变箰閮�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/65227347336749ffa373661cac985952/1200.m3u8
鍔ㄧ墿鍐犲啗绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/cf107046774d4db5a1ac622e880488e2/1200.m3u8
鍔ㄧ墿鍐犲啗绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9f1dc957013c4765a96b86c1890e4ae2/1200.m3u8
鍔ㄧ墿瀹濆疂闂ぉ娑�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e1f91fe01a9b4b24834a0a6e4b309bb2/1200.m3u8
鍔ㄧ墿瀹濆疂闂ぉ娑�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d5937591787941518b5a1390f7a1e792/1200.m3u8
鍔ㄧ墿鎼忓嚮璧�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/22ef116331af49a782d42488e396837e/1200.m3u8
鍔ㄧ墿鎼忓嚮杩愬姩浼�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0f74c44316a34ea482ecae43f5c12fa8/1200.m3u8
鍔ㄧ墿鐖舵瘝鏈夋ⅵ鎯�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f069e600b3584765840f34e9d641919a/1200.m3u8
鍔ㄧ墿鐖舵瘝鏈夋ⅵ鎯�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1c1df6f1bff5454a9570693475f920ef/1200.m3u8
鍔ㄧ墿鐣屾崟椋熷瑙�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5215de3e2a7b41009ed1ded1f29fea40/1200.m3u8
鍔ㄧ墿鐨勬捣搴曞娈�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0929798fce744530b14a6add96afcdf3/1200.m3u8
鍔ㄧ墿闇撹３缇借。涔嬪,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b4aea8cd185c4126a37aa6e92d179f82/1200.m3u8
鍕囨寫閲嶆媴鐨勭煯鐛�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8ef930c154a446d0a831d2dd93698fd2/1200.m3u8
鍕囨寫閲嶆媴鐨勭煯鐛�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d9ffce5e83824939ab9bb66502778bd9/1200.m3u8
鍕囨暍鐨勭帇鑰呬箣蹇�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d37b12d09c4144f0a59560f18ff6508a/1200.m3u8
鍕囨暍鐨勯暱棰堥箍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8a9d50517baa443b82b3e4c9e0078351/1200.m3u8
鍕囨暍鐨勯暱棰堥箍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/773b3e9df72f4834b85c46e0f5b038fb/1200.m3u8
鍕囬棷鍖呭洿鍦�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3af15ad56d1640fab9a1a065402b3b76/1200.m3u8
鍕囬棷铻冭煿宀�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3bba8da0b6c54771aa02b579ba75f8e7/1200.m3u8
鍕囬棷閮藉競涓涙灄,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/221e94ad951d4001b106d3c5af785537/1200.m3u8
鍕ゅ鐨勬崟椋熻€�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4793c8276c184d03bc3ba5e9b6dc9610/1200.m3u8
鍖楁瀬鐔婁箣鍏�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9df8189c94b24b8b8bb6c69e448cc936/1200.m3u8
鍖楁瀬鐔婁箣鍏�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ca1fabcc21d64b1f8cc933844830fcc5/1200.m3u8
鍖楁瀬鐔婄殑鍐掗櫓涔嬫梾(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e1b4b7a8beb3459bbd44f505a3fcc99c/1200.m3u8
鍖楁瀬鐔婄殑鍐掗櫓涔嬫梾(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9ab29267ff5b4b2b99fdb74d1b9fec55/1200.m3u8
鍖楁瀬鐔婅矾鍦ㄤ綍鏂�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38321222144945faa76d79c7785346a6/1200.m3u8
鍗楃編閲庣敓涓栫晫1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/35eac4ae4e024654b845f5c7b2221d15/1200.m3u8
鍗楃編閲庣敓涓栫晫2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9c743ea1e41f4bf585fb1470c9575c0d/1200.m3u8
鍗楃編閲庣敓涓栫晫3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/68caf99e50bc496fb478b0ed8f4b421a/1200.m3u8
鍘熼噹閫愭ⅵ璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/01fcf61e12c242bd81dc5aca38b6f183/1200.m3u8
鍙樺舰璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c88fd67847314d1ab20524c9fd94d555/1200.m3u8
鍙よ€佺殑娲诲寲鐭虫亽娌抽硠(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f8c9f1b5ac454c9a9ec5fda21c62b926/1200.m3u8
鍙よ€佺殑娲诲寲鐭虫亽娌抽硠(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/966f8103448c4dcdabee095eeb340451/1200.m3u8
鍙埍鐨勬捣鐛�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/340266a6b3ff421fa174208845f56fef/1200.m3u8
鍙埍鐨勬捣鐛�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ef9b2898e92146d29a2e926ce1107eac/1200.m3u8
鍛垫姢,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3e2d88a89cd9464e89f3b4b6353db194/1200.m3u8
鍥㈢粨鐨勬按璞氬鏃�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/51e9c38303624369a0ba257163a5528f/1200.m3u8
澶у姏澹崟楸艰,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1bcefb1f860746ebbbfe7f969c3a84ea/1200.m3u8
澶у湴楠勫瓙,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b08d6ad2f22047bd93af89955db5ce46/1200.m3u8
澶ф按鐛洖褰掔殑鏁呬簨,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0e114c18fa084fe58238307c66506675/1200.m3u8
澶ф按鐛涓樼殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ffea8bb4f0a04e53a82dab943e32bfb1/1200.m3u8
澶ф按鐛涓樼殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9934a6c232264addaf109ac76f21e7da/1200.m3u8
澶х尗浠殑涓栫晫,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/830375ed0f54449e8e369edc9635e329/1200.m3u8
澶х尗浼犲,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6976a5d0ae0d4426bbd94bc1dd8f44a9/1200.m3u8
澶х尗鍜岄偦灞呬滑(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/84359a09aab544b184a40865454e0b0a/1200.m3u8
澶х尗鍜岄偦灞呬滑(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2c4bc4b10e7d408a8de9c9e3012f64ca/1200.m3u8
澶х尗褰掓潵,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8c13b8463ee54e93a0a0ccc33dab33ef/1200.m3u8
澶х尗姒滀腑姒�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e5c95f6d2f9447e2bbb0b2bba952e062/1200.m3u8
澶х尗姒滀腑姒�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9f813ed35c264d4ea10e57516dafe5d6/1200.m3u8
澶х尗鐚庢墜璁粌钀�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/a08d9451f00a451682973c99b503dd6a/1200.m3u8
澶ц薄涓庣緤鐨勫揩涔愮敓娲�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b72e3a49fdd44f36915d6cc59aa0a113/1200.m3u8
澶ц薄涓庣緤鐨勭濂囧弸鎯�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7689d02607d34fdb8ce22cc479e42e91/1200.m3u8
澶ц薄涓庣緤鐨勭濂囧弸鎯�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8ab73d30adff4cfa8e5afda910387dfc/1200.m3u8
澶ц薄鐨勫埆鏍风敓娲�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f4e6615b73ce42aa805767845425078a/1200.m3u8
澶ц薄鐨勫埆鏍风敓娲�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f80446c8a43c4357af8680057ec1669f/1200.m3u8
澶ц薄鐨勭瀵嗙敓娲�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/81f43884b4064750af230205752dbb63/1200.m3u8
澶ц薄鐨勭瀵嗙敓娲�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/43e021f3a6dc4b6089c71afe80552fae/1200.m3u8
澶╃敓閲庨暱鐢熷懡寤剁画(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/87be5f0e1fb14d139fe696081a787914/1200.m3u8
澶╃敓閲庨暱鐢熷懡寤剁画(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b95e26a16f664da498ef421f74ad3006/1200.m3u8
澶╃敓閲庨暱鐢熷懡璇剧▼(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/95839705cfdc471aa67a09b7cfd6f52d/1200.m3u8
濂囧紓涓栫晫鐨勫姩鐗╀滑2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ef3ee1bb8ff946a9adf07486709883eb/1200.m3u8
濂囧紓涓栫晫鐨勫姩鐗╀滑3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/efa51c5e3af04df89e68606d75333080/1200.m3u8
濂囩壒鍔ㄧ墿鐨勫鐗归伃閬�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2b20f8ba9ae14d96b9907f59bb758595/1200.m3u8
濂囩壒鍔ㄧ墿鐨勫鐗归伃閬�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0ebab68eda084509b18c27982ecfb660/1200.m3u8
